"id_str","dataset","country","lang","lang_norm_prob","na","na_conf","sentiment","sentiment_conf","sympathy","sympathy_conf"
"665508120442085376","FR_western","UK_en","en",0.999982423283,"",NA,1,1,1,1
"665667530103492608","FR_western","USA_en","en",0.999999999956,"",NA,0,0.6903,-1,1
"665317422031724544","FR_western","France_en","en",0.999999998681,"",NA,0,0.7086,-1,0.68
"665567466072834048","FR_western","UK_en","en",0.999999999839,"",NA,-1,0.6256,-1,0.6766
"665596348314464256","FR_western","UK_en","en",0.999999802062,"",NA,0,1,-1,1
"665563680805818368","FR_western","France_en","en",0.999999477685,"",NA,0,1,-1,1
"665571668459397120","FR_western","UK_en","en",1,"",NA,-1,1,-1,1
"665574780146466816","FR_western","USA_en","en",0.999815926292,"",NA,0,1,-1,1
"665610652015312896","FR_western","USA_en","en",1,"",NA,0,0.663,-1,1
"665312269492858880","FR_western","USA_en","en",0.999999999068,"",NA,-1,0.606,-1,1
"665601646106427392","FR_western","USA_en","en",1,"",NA,-1,1,-1,1
"665619642044579840","FR_western","USA_en","en",0.99999999985,"",NA,-1,0.7055,1,0.6074
"665575796778528768","FR_western","USA_en","en",0.999986899331,"",NA,0,1,-1,1
"665405567406575616","FR_western","UK_en","en",0.999969575089,"",NA,0,0.6857,-1,1
"665595053864173568","FR_western","USA_en","en",1,"",NA,-1,0.6632,1,1
"665606127799914496","FR_western","USA_en","en",0.999999998503,"",NA,-1,0.6341,-1,1
"665556543732097024","FR_western","UK_en","en",0.999999999195,"",NA,1,0.6557,1,0.6557
"665290866282639360","FR_western","Germany_en","en",0.999999999998,"",NA,0,0.6759,-1,1
"665581409969397760","FR_western","USA_en","en",1,"",NA,-1,1,-1,0.663
"665645882457595904","FR_western","USA_en","en",0.999994100412,"",NA,0,1,-1,1
"665276786247344128","FR_western","UK_en","en",1,"",NA,-1,0.6899,-1,1
"665599604667338752","FR_western","UK_en","en",1,"",NA,-1,1,-1,1
"665586855832887296","FR_western","Germany_en","en",1,"",NA,1,0.6557,1,1
"665309752625262592","FR_western","France_en","en",1,"",NA,-1,1,-1,1
"665470929590476800","FR_western","France_en","en",0.999999997847,"",NA,-1,1,-1,1
"665509910109622272","FR_western","France_en","en",1,"",NA,1,1,1,1
"665306261789917184","FR_western","USA_en","en",0.999989202487,"",NA,0,0.6703,-1,0.6703
"665387452740337664","FR_western","USA_en","en",1,"",NA,0,1,-1,1
"665620848330596352","FR_western","USA_en","en",1,"",NA,-1,1,-1,1
"665292803912658944","FR_western","UK_en","en",1,"",NA,-1,1,-1,0.686
"665631372233605120","FR_western","UK_en","en",0.999974660798,"",NA,1,0.6659,1,0.6659
"665473388123725824","FR_western","UK_en","en",0.999999997463,"",NA,-1,0.6627,-1,1
"665573442142367744","FR_western","UK_en","en",0.999999933562,"",NA,-1,0.6789,1,1
"665603559757451264","FR_western","USA_en","en",1,"",NA,-1,1,-1,0.664
"665318028939296768","FR_western","France_en","en",0.999491894101,"",NA,-1,0.6575,-1,1
"665603641600929792","FR_western","France_en","en",0.999457056518,"",NA,0,1,-1,1
"665597558283214848","FR_western","France_en","en",1,"",NA,-1,1,-1,1
"665545491300622336","FR_western","UK_en","en",0.99999999374,"",NA,0,1,-1,1
"665542752642473984","FR_western","UK_en","en",1,"",NA,0,0.6852,1,0.6295
"665541877941276672","FR_western","France_en","en",1,"",NA,1,0.6641,1,1
"665522735993511936","FR_western","UK_en","en",1,"",NA,1,0.6659,1,0.6659
"665632046706991104","FR_western","UK_en","en",1,"",NA,0,0.7742,-1,1
"665291059979751424","FR_western","UK_en","en",1,"",NA,-1,0.3677,-1,1
"665484491054518272","FR_western","USA_en","en",0.999999809602,"",NA,0,1,-1,1
"665560118885523456","FR_western","USA_en","en",0.99999993492,"",NA,1,0.6903,1,1
"665669289287016448","FR_western","UK_en","en",0.993590097582,"",NA,-1,1,-1,1
"665574351077580800","FR_western","UK_en","en",0.999999815556,"",NA,-1,1,-1,1
"665596988830937088","FR_western","UK_en","en",1,"",NA,0,0.351,1,0.6645
"665667778280603648","FR_western","UK_en","en",1,"",NA,-1,0.6685,-1,1
"665604936667963392","FR_western","USA_en","en",0.999999999983,"",NA,0,1,-1,1
"665587534869626880","FR_western","UK_en","en",1,"",NA,1,1,1,1
"665330631300153344","FR_western","France_en","en",1,"",NA,-1,0.6647,-1,1
"665633962631499776","FR_western","UK_en","en",0.999999991831,"",NA,0,0.6257,-1,1
"665582734673342464","FR_western","UK_en","en",0.999866155001,"",NA,0,1,-1,1
"665530634903945216","FR_western","UK_en","en",0.999990626851,"",NA,1,0.6587,1,0.6587
"665471388656999936","FR_western","UK_en","en",1,"",NA,0,1,-1,1
"665602825192398848","FR_western","USA_en","en",0.999999953922,"",NA,0,0.6935,1,0.6379
"665333867985915904","FR_western","France_en","en",1,"",NA,1,0.6746,1,0.6746
"665598981896966144","FR_western","USA_en","en",1,"",NA,-1,1,-1,1
"665560097402191872","FR_western","UK_en","en",0.99999833864,"",NA,0,0.5366,-1,0.7623
"665652168612052992","FR_western","UK_en","en",0.999999303812,"",NA,0,0.6578,-1,1
"665598847670816768","FR_western","UK_en","en",0.999999641746,"",NA,-1,1,-1,1
"665552802115010560","FR_western","UK_en","en",0.999998042436,"",NA,0,0.652,-1,1
"665620375905128448","FR_western","USA_en","en",1,"",NA,0,0.3569,1,1
"665485578385932288","FR_western","UK_en","en",0.999999973873,"",NA,1,0.6905,1,1
"665614319720108032","FR_western","France_en","en",1,"",NA,1,0.6419,1,0.6419
"665486835855065088","FR_western","UK_en","en",0.99999999987,"",NA,0,1,-1,0.6496
"665327155492945920","FR_western","UK_en","en",1,"",NA,0,1,1,0.7006
"665559343492759552","FR_western","USA_en","en",1,"",NA,0,0.3472,1,1
"665593529960407040","FR_western","USA_en","en",0.999998976688,"",NA,-1,1,-1,1
"665475953804619776","FR_western","USA_en","en",0.999999998997,"",NA,-1,1,-1,1
"665311032621973504","FR_western","UK_en","en",1,"",NA,-1,1,-1,1
"665413368619139072","FR_western","USA_en","en",1,"",NA,-1,1,1,0.6715
"665577453088284672","FR_western","UK_en","en",0.999999999895,"",NA,-1,1,-1,1
"665314757071646720","FR_western","France_en","en",0.999999992836,"",NA,-1,1,-1,0.6387
"665602885229649920","FR_western","USA_en","en",0.999999999998,"",NA,-1,0.7045,-1,1
"665322025192329216","FR_western","UK_en","en",1,"",NA,0,0.6554,-1,1
"665525290307870720","FR_western","USA_en","en",1,"",NA,-1,1,-1,1
"665529357079736320","FR_western","UK_en","en",1,"",NA,0,0.6903,-1,0.6903
"665606823488135168","FR_western","USA_en","en",1,"",NA,-1,0.6735,1,1
"665595365794541568","FR_western","UK_en","en",0.998029506552,"",NA,-1,1,1,0.6614
"665564692111314944","FR_western","UK_en","en",1,"",NA,0,0.6315,-1,1
"665295778684928000","FR_western","UK_en","en",0.999999643606,"",NA,-1,1,1,0.6578
"665466703887917056","FR_western","UK_en","en",0.999999999995,"",NA,-1,0.689,-1,0.6547
"665309232208543744","FR_western","USA_en","en",1,"",NA,-1,1,-1,1
"665285661092630528","FR_western","France_en","en",1,"",NA,-1,1,-1,1
"665611406973251584","FR_western","UK_en","en",1,"",NA,1,1,1,0.6291
"665600636101095424","FR_western","USA_en","en",0.989126709958,"",NA,-1,1,-1,1
"665576462804582400","FR_western","UK_en","en",0.999999999328,"",NA,-1,1,-1,0.7203
"665586239861452800","FR_western","USA_en","en",1,"",NA,-1,0.6186,-1,1
"665478082460065792","FR_western","Spain_en","en",1,"",NA,-1,0.664,-1,1
"665477439863128064","FR_western","USA_en","en",0.999999915651,"",NA,0,0.689,-1,0.689
"665536181841580032","FR_western","USA_en","en",0.971878750506,"",NA,-1,1,1,0.6554
"665553530464428032","FR_western","UK_en","en",0.999999917591,"",NA,0,1,-1,1
"665608863505186816","FR_western","UK_en","en",1,"",NA,1,1,1,1
"665311532805320704","FR_western","UK_en","en",0.999999999995,"",NA,0,1,-1,0.6989
"665554741469028352","FR_western","France_en","en",0.999999999998,"",NA,0,0.6567,-1,1
"665355504332374016","FR_western","France_en","en",1,"",NA,-1,0.6503,-1,1
"665568116265648128","FR_western","UK_en","en",1,"",NA,0,0.7055,-1,0.7055
"665564589829005312","FR_western","Germany_en","en",1,"",NA,0,0.381,-1,0.6905
"665500101717180416","FR_western","UK_en","en",0.99999999999,"",NA,-1,1,-1,0.6495
"665583357770756096","FR_western","USA_en","en",1,"",NA,-1,0.6136,-1,1
"665563649826684928","FR_western","UK_en","en",1,"",NA,1,0.6685,1,0.6685
"665660300063019008","FR_western","USA_en","en",0.999999999983,"",NA,0,0.6629,-1,1
"665345193122492416","FR_western","Germany_en","en",1,"",NA,1,1,1,1
"665314994796400640","FR_western","UK_en","en",1,"",NA,-1,0.6514,1,0.6864
"665599706127536128","FR_western","USA_en","en",0.99999797634,"",NA,1,0.6667,-1,0.619
"665505462054486016","FR_western","France_en","en",0.999999999892,"",NA,0,1,-1,1
"665509085572395008","FR_western","USA_en","en",0.999994226248,"",NA,1,0.6789,1,1
"665436758654492672","FR_western","USA_en","en",1,"",NA,-1,1,1,1
"665642393081921536","FR_western","USA_en","en",1,"",NA,0,0.6717,-1,0.6717
"665572179870814208","FR_western","UK_en","en",0.999999126278,"not_applicable",1,0,1,-1,1
"665925001267277824","FR_western","USA_en","en",0.999999999999,"",NA,-1,0.6372,-1,1
"665930916066369536","FR_western","France_en","en",1,"",NA,-1,0.6903,1,1
"665934446730870784","FR_western","UK_en","en",0.999999999987,"",NA,-1,1,-1,1
"665909760609259520","FR_western","UK_en","en",0.999764992233,"",NA,0,0.6903,-1,1
"665899298580729856","FR_western","Germany_en","en",1,"",NA,0,0.684,-1,0.684
"665823574536658944","FR_western","UK_en","en",0.999999999994,"",NA,1,1,1,0.626
"665800175181504512","FR_western","UK_en","en",0.999999999975,"",NA,1,0.7006,1,1
"665910906518306816","FR_western","USA_en","en",1,"",NA,1,1,1,1
"665897695169613824","FR_western","Germany_en","en",1,"",NA,0,0.6552,-1,1
"665944529187409920","FR_western","UK_en","en",0.999247068249,"",NA,0,1,-1,1
"665920950970376192","FR_western","USA_en","en",0.999999360195,"not_applicable",1,-1,0.5455,-1,1
"665949262052728832","FR_western","USA_en","en",1,"",NA,0,1,-1,1
"666016422854860800","FR_western","UK_en","en",0.999999360928,"",NA,0,0.6717,-1,1
"665727240089575424","FR_western","USA_en","en",0.999999999813,"",NA,0,1,-1,1
"665913918867435520","FR_western","USA_en","en",0.975504781475,"",NA,0,1,-1,1
"666038765257940992","FR_western","UK_en","en",1,"",NA,-1,0.6725,-1,1
"665701620177436672","FR_western","France_en","en",0.999997089985,"",NA,0,1,-1,1
"665971097645510656","FR_western","UK_en","en",0.999999999635,"",NA,0,0.7055,-1,1
"665934702050729984","FR_western","France_en","en",1,"",NA,0,0.6913,-1,0.6913
"665940356131766272","FR_western","UK_en","en",0.999999999998,"",NA,-1,0.6724,-1,1
"665988714724761600","FR_western","UK_en","en",1,"",NA,-1,0.6613,-1,1
"666010423934734336","FR_western","France_na","en",1,"",NA,1,0.3643,1,0.6903
"665898489344339968","FR_western","France_en","en",0.999825997228,"",NA,-1,0.6379,-1,1
"666013054983905280","FR_western","USA_en","en",1,"",NA,0,1,-1,1
"665911091977830400","FR_western","UK_en","en",1,"",NA,1,1,1,1
"665949971154358272","FR_western","UK_en","en",0.999999923278,"",NA,0,0.6659,-1,1
"665677342623182848","FR_western","USA_en","en",0.999999988994,"",NA,1,0.6599,1,1
"665941198297628672","FR_western","USA_en","en",1,"",NA,1,0.6464,-1,1
"665954950640304128","FR_western","Germany_en","en",0.992781383195,"",NA,1,1,1,1
"665935707345694720","FR_western","UK_en","en",0.999999951428,"",NA,-1,0.6609,-1,0.6649
"665943064737914880","FR_western","USA_en","en",1,"",NA,-1,1,-1,0.6658
"665898124989173760","FR_western","UK_en","en",0.999988122382,"not_applicable",1,-1,0.5234,-1,1
"665849488221827072","FR_western","UK_en","en",1,"",NA,0,0.6829,-1,1
"665896393156878336","FR_western","UK_en","en",0.945763850069,"",NA,0,0.6752,-1,1
"665878304444952576","FR_western","Spain_en","en",0.999999999847,"",NA,-1,0.6281,-1,0.6803
"665947814967549952","FR_western","Germany_en","en",1,"",NA,1,1,1,1
"665870637609566208","FR_western","Germany_en","en",0.999939462564,"",NA,-1,0.6557,-1,1
"665947252809068544","FR_western","UK_en","en",0.998648493637,"",NA,-1,0.6357,-1,1
"665962227841826816","FR_western","UK_en","en",0.999999950787,"",NA,-1,0.6602,-1,1
"665929273790828544","FR_western","USA_en","en",0.999955179268,"",NA,0,0.6935,1,0.6379
"665942238271250432","FR_western","UK_en","en",1,"",NA,1,1,1,1
"665966198228676608","FR_western","UK_en","en",1,"",NA,0,0.6456,-1,1
"665695152296562688","FR_western","USA_en","en",1,"",NA,0,0.6512,-1,0.6685
"665910545162346496","FR_western","UK_en","en",1,"",NA,-1,1,1,0.6536
"666062016633679872","FR_western","USA_en","en",0.972286713247,"",NA,-1,0.6613,-1,1
"665901638511697920","FR_western","USA_en","en",1,"",NA,1,0.3537,-1,0.6463
"666033839148527616","FR_western","USA_en","en",0.99999999913,"",NA,-1,1,-1,1
"665923056964079616","FR_western","UK_en","en",0.999999995294,"",NA,-1,1,1,0.6752
"665881541772341248","FR_western","UK_en","en",0.999999999947,"",NA,-1,1,-1,1
"665945287819730944","FR_western","UK_en","en",1,"",NA,0,1,-1,1
"665915598929571840","FR_western","UK_en","en",1,"",NA,0,1,-1,1
"665882245983522816","FR_western","UK_en","en",0.999999924388,"",NA,-1,1,-1,1
"665909807539449856","FR_western","USA_en","en",1,"",NA,0,0.6647,-1,1
"665908940933341184","FR_western","USA_en","en",0.999999782272,"",NA,0,1,-1,1
"665880574230269952","FR_western","France_en","en",0.999999992561,"",NA,-1,0.6546,-1,0.684
"665688182495678464","FR_western","UK_en","en",1,"",NA,-1,0.3774,1,0.6604
"665778762261229568","FR_western","USA_en","en",1,"",NA,-1,1,-1,1
"665911051716718592","FR_western","UK_en","en",1,"",NA,1,1,1,1
"665927563810705408","FR_western","USA_en","en",0.999999999742,"",NA,0,1,-1,1
"665917805737283584","FR_western","UK_en","en",1,"",NA,-1,0.6429,-1,1
"665806339235532800","FR_western","UK_en","en",0.999999800865,"",NA,0,0.6488,-1,1
"665880213771849728","FR_western","UK_en","en",0.999999999998,"",NA,0,0.7055,-1,1
"665897116066148352","FR_western","Germany_en","en",0.999921165541,"",NA,-1,1,-1,0.6608
"665880557855703040","FR_western","France_en","en",0.999999907537,"",NA,-1,0.6538,-1,1
"665900088598769664","FR_western","France_en","en",0.999999999975,"",NA,-1,0.617,-1,1
"665946125363339264","FR_western","UK_en","en",1,"",NA,0,0.6861,-1,1
"665717715152302080","FR_western","USA_en","en",0.999999911068,"",NA,0,1,-1,1
"665935264825679872","FR_western","USA_en","en",1,"",NA,0,1,-1,1
"665830794057883648","FR_western","UK_en","en",0.994039370429,"",NA,0,1,1,0.6894
"665872134405648384","FR_western","UK_en","en",1,"",NA,1,0.6725,1,0.6725
"665926417423667200","FR_western","USA_en","en",1,"",NA,-1,1,-1,0.6387
"665899726097801216","FR_western","UK_en","en",1,"",NA,1,0.6816,1,0.6816
"665887597730877440","FR_western","UK_en","en",1,"",NA,-1,0.619,1,0.6905
"666056165952892928","FR_western","USA_en","en",0.999999387149,"",NA,0,0.6818,1,0.6136
"665907392987717632","FR_western","UK_en","en",1,"",NA,0,0.6715,-1,1
"665847356781367296","FR_western","UK_en","en",1,"",NA,0,1,-1,0.6803
"665937454948487168","FR_western","UK_en","en",0.999945471651,"",NA,-1,0.6721,1,0.6557
"665893656902004736","FR_western","UK_en","en",0.999870425157,"",NA,-1,1,-1,0.6869
"665933211466375168","FR_western","USA_en","en",1,"",NA,0,1,-1,1
"665962872279834624","FR_western","France_en","en",0.99999999993,"",NA,0,1,-1,1
"665946773655937024","FR_western","France_en","en",0.999992195957,"",NA,1,0.6715,1,0.6609
"665824884740759552","FR_western","UK_en","en",0.991241039402,"",NA,-1,1,-1,0.664
"666066181074386944","FR_western","UK_en","en",0.999999521303,"",NA,-1,1,-1,1
"665927390464487424","FR_western","UK_en","en",1,"",NA,-1,1,1,1
"665711672703606784","FR_western","USA_en","en",1,"",NA,1,0.3689,1,1
"665920209254031360","FR_western","UK_en","en",1,"",NA,1,1,1,1
"665915942367444992","FR_western","UK_en","en",1,"",NA,1,0.6903,1,1
"665947533135486976","FR_western","UK_en","en",0.999999999916,"",NA,0,1,-1,1
"665952542300352512","FR_western","UK_en","en",0.99999999991,"",NA,-1,1,-1,1
"665872215745916928","FR_western","UK_en","en",0.999999995639,"",NA,0,0.6715,-1,1
"665847894801543168","FR_western","USA_en","en",0.99999999999,"",NA,-1,0.6586,-1,0.6627
"666022913301196800","FR_western","UK_en","en",0.99999998296,"",NA,0,1,-1,1
"665985991338012672","FR_western","UK_en","en",1,"",NA,-1,1,1,0.67
"665925959820943360","FR_western","UK_en","en",0.998588950869,"",NA,-1,1,-1,0.6949
"665692645549674496","FR_western","USA_en","en",0.999999999999,"",NA,1,0.6383,1,0.6383
"665804276472614912","FR_western","UK_en","en",0.956571428602,"",NA,-1,0.6721,1,0.6557
"665893533161623552","FR_western","UK_en","en",1,"",NA,-1,0.6501,1,1
"665877105662668800","FR_western","UK_en","en",0.999999999774,"",NA,0,1,-1,1
"665838712362790912","FR_western","USA_en","en",0.994148919212,"",NA,1,0.6871,1,0.6871
"665930829701505024","FR_western","USA_en","en",1,"",NA,-1,0.6428,-1,1
"665985715809972224","FR_western","UK_en","en",0.999999997669,"",NA,-1,0.606,-1,1
"665907199672233984","FR_western","France_en","en",0.999999996144,"not_applicable",1,0,1,-1,1
"665950989040484352","FR_western","UK_en","en",0.999999607361,"",NA,0,0.6641,-1,1
"665940544938450944","FR_western","UK_en","en",0.999999999975,"",NA,0,1,-1,1
"665907853803286528","FR_western","Germany_en","en",1,"",NA,1,0.6784,1,0.668
"665939536447340544","FR_western","UK_en","en",0.999952825366,"",NA,-1,0.6557,-1,1
"665855495836557312","FR_western","USA_en","en",0.999834500241,"",NA,1,0.673,1,1
"665967395190763520","FR_western","UK_en","en",1,"",NA,0,0.6917,-1,1
"665902651104735232","FR_western","USA_en","en",0.999999999197,"",NA,0,1,-1,1
"665860954945662976","FR_western","UK_en","en",0.999999999998,"",NA,0,0.6622,-1,1
"665953559037374464","FR_western","UK_en","en",0.999999999657,"",NA,-1,0.6538,-1,1
"665930888618885120","FR_western","USA_en","en",1,"",NA,-1,0.65,-1,1
"665832552440164352","FR_western","USA_en","en",1,"",NA,-1,0.6842,-1,0.6559
"666046779742261248","FR_western","USA_en","en",1,"",NA,0,0.6964,-1,1
"665715144526340096","FR_western","UK_en","en",1,"",NA,0,1,-1,1
"665942190837932032","FR_western","UK_en","en",1,"",NA,0,1,-1,1
"665897651511017472","FR_western","UK_en","en",0.999057973261,"",NA,0,0.674,-1,0.674
"665879146078339072","FR_western","UK_en","en",0.999999999841,"",NA,0,1,-1,1
"665874300868689920","FR_western","UK_en","en",1,"",NA,-1,0.6536,-1,0.6536
"665977602537037824","FR_western","Germany_en","en",0.99999999904,"",NA,1,0.664,1,0.6454
"665697878459838464","FR_western","USA_en","en",1,"",NA,1,1,1,1
"665887479237615616","FR_western","UK_en","en",1,"",NA,-1,0.6538,-1,1
"665940590786453504","FR_western","USA_en","en",1,"",NA,-1,0.6623,-1,1
"665923104024231936","FR_western","UK_en","en",0.999999999797,"",NA,0,1,-1,1
"665884982720638976","FR_western","USA_en","en",1,"",NA,-1,1,-1,1
"665985392554962944","FR_western","UK_en","en",0.999999220358,"",NA,1,1,1,1
"665941082971107328","FR_western","USA_en","en",1,"",NA,0,0.6667,-1,1
"665892738328457216","FR_western","UK_en","en",1,"",NA,1,1,1,1
"665973150769946624","FR_western","UK_en","en",1,"",NA,0,0.7055,1,0.7055
"665950021729193984","FR_western","UK_en","en",0.999999607361,"",NA,0,0.7246,-1,1
"665893533199417344","FR_western","Germany_en","en",1,"",NA,0,0.3617,-1,0.6927
"665921822341382144","FR_western","UK_en","en",0.999999983767,"",NA,0,1,-1,1
"666000351959601152","FR_western","UK_en","en",0.999997037769,"",NA,-1,0.6294,1,0.6294
"665812154835161088","FR_western","UK_en","en",1,"",NA,0,0.6852,-1,1
"665884130098479104","FR_western","France_en","en",1,"",NA,-1,0.6676,-1,1
"665912605832253440","FR_western","UK_en","en",0.999912038927,"not_applicable",1,0,0.5172,-1,1
"665913835786797056","FR_western","France_en","en",1,"",NA,0,1,-1,1
"665908424543105024","FR_western","UK_en","en",0.999999958103,"",NA,1,1,1,1
"665905824183767040","FR_western","USA_en","en",0.999999937668,"",NA,0,0.684,-1,0.6546
"665941619359789056","FR_western","USA_en","en",0.999999996503,"",NA,-1,1,-1,1
"665707072105881600","FR_western","USA_en","en",1,"",NA,0,1,1,1
"665993918140559360","FR_western","UK_en","en",0.999999982537,"",NA,0,1,-1,1
"665851438308921344","FR_western","USA_en","en",1,"",NA,0,0.6818,-1,0.7045
"665906367283113984","FR_western","UK_en","en",0.999994025292,"",NA,0,0.6721,-1,1
"665946773811306496","FR_western","UK_en","en",1,"",NA,0,1,-1,1
"665843618159161344","FR_western","UK_en","en",0.99999999999,"",NA,0,1,-1,1
"666000909827072000","FR_western","USA_en","en",0.999954611212,"not_applicable",1,0,1,-1,1
"665948881239334912","FR_western","UK_en","en",1,"not_applicable",1,-1,0.5049,-1,1
"665829421119619072","FR_western","USA_en","en",0.999999989262,"",NA,1,0.6803,1,0.6803
"665982911980507136","FR_western","USA_en","en",1,"",NA,0,1,-1,1
"665796191981051904","FR_western","UK_en","en",1,"",NA,0,0.394,-1,0.7185
"665878927169200128","FR_western","USA_en","en",0.999999999949,"",NA,-1,0.3594,1,1
"665922734636036096","FR_western","UK_en","en",0.998125628728,"",NA,1,0.6721,1,1
"665924291465248768","FR_western","UK_en","en",1,"",NA,1,0.6469,1,1
"665966419587244032","FR_western","France_en","en",0.999999999969,"",NA,0,0.6578,-1,1
"665700982853124096","FR_western","UK_en","en",1,"",NA,0,1,-1,1
"665935442232139776","FR_western","UK_en","en",1,"",NA,-1,1,-1,1
"665916543578959872","FR_western","UK_en","en",1,"",NA,0,1,-1,1
"665945189664493568","FR_western","UK_en","en",0.99999988338,"",NA,0,1,-1,1
"665672606557827072","FR_western","UK_en","en",1,"",NA,0,0.3702,-1,0.677
"665960238537908224","FR_western","UK_en","en",0.999999999999,"",NA,-1,1,1,1
"665869120206987264","FR_western","UK_en","en",0.905129612333,"",NA,0,0.3706,1,0.6294
"665919768675942400","FR_western","USA_en","en",0.999999987458,"",NA,0,0.3572,1,0.6428
"666043440581382144","FR_western","UK_en","en",1,"",NA,0,0.6647,-1,1
"666026829292158976","FR_western","UK_en","en",0.999996251467,"",NA,-1,0.606,-1,1
"665942974946254848","FR_western","USA_en","en",1,"",NA,1,0.6803,1,0.6803
"665920448715079680","FR_western","UK_en","en",0.99549581103,"",NA,0,1,-1,1
"665940050501222400","FR_western","UK_en","en",1,"",NA,0,0.7014,-1,1
"665949683022495744","FR_western","UK_en","en",1,"",NA,0,1,-1,1
"665866869954338816","FR_western","Germany_en","en",0.999951311863,"",NA,-1,0.6428,-1,1
"665922800331456512","FR_western","USA_en","en",1,"",NA,0,0.689,-1,1
"665859730133372928","FR_western","Germany_en","en",1,"",NA,1,0.6379,1,0.6379
"665891060153880576","FR_western","France_en","en",0.999999998668,"",NA,0,1,-1,1
"666042962447568896","FR_western","USA_en","en",1,"",NA,-1,0.6746,-1,0.6496
"666280999366602752","FR_western","UK_en","en",1,"",NA,0,1,-1,1
"666100883730604032","FR_western","USA_en","en",1,"",NA,0,0.6477,1,0.6654
"666375365946929152","FR_western","USA_en","en",0.999999999943,"",NA,1,0.6884,1,1
"666400859656441856","FR_western","UK_en","en",0.999999999996,"",NA,0,0.6933,-1,1
"666227440574996480","FR_western","UK_en","en",0.996188825295,"",NA,-1,0.6691,-1,1
"666363629072089088","FR_western","Germany_en","en",0.999999750679,"not_applicable",1,0,1,-1,1
"666187700651884544","FR_western","UK_en","en",1,"",NA,-1,0.6792,-1,1
"666310614340489216","FR_western","France_en","en",1,"",NA,0,0.6939,-1,1
"666224559356559360","FR_western","USA_en","en",0.995808121698,"",NA,0,0.713,-1,1
"666233527088771072","FR_western","UK_en","en",0.999999988497,"",NA,0,1,-1,1
"666374815801044992","FR_western","USA_en","en",0.999999999989,"",NA,0,0.7006,-1,1
"666278942668693504","FR_western","UK_en","en",0.999999868024,"",NA,0,0.659,-1,1
"666218742095958016","FR_western","France_en","en",1,"",NA,-1,0.6781,1,0.6781
"666187087301996544","FR_western","UK_en","en",0.999997881879,"",NA,0,0.731,-1,1
"666249388344250368","FR_western","UK_en","en",1,"",NA,-1,0.6424,-1,0.6424
"666104872715046912","FR_western","UK_en","en",0.980991738428,"",NA,-1,0.6559,-1,1
"666260958969470976","FR_western","UK_en","en",1,"",NA,-1,0.6186,-1,1
"666219567585189888","FR_western","France_en","en",1,"",NA,0,1,-1,1
"666159005388169216","FR_western","France_en","en",1,"",NA,0,0.6387,-1,1
"666416967054663680","FR_western","USA_en","en",0.999997730977,"",NA,-1,0.6903,-1,0.6903
"666083429247819776","FR_western","UK_en","en",1,"",NA,0,0.6818,-1,1
"666348641146286080","FR_western","USA_en","en",0.999999999998,"",NA,0,0.6659,-1,1
"666302776197177344","FR_western","France_en","en",0.999999975217,"",NA,0,0.6609,-1,1
"666211295562088448","FR_western","UK_en","en",1,"",NA,1,0.689,1,1
"666206386095841280","FR_western","UK_en","en",0.99999801383,"",NA,0,1,-1,1
"666293771433328640","FR_western","UK_en","en",1,"",NA,-1,0.6515,-1,1
"666304534751391744","FR_western","UK_en","en",1,"",NA,0,0.6593,-1,0.6644
"666327877596676096","FR_western","UK_en","en",0.999999999996,"",NA,0,0.6609,-1,1
"666298390582530048","FR_western","UK_en","en",0.999999999993,"",NA,0,0.674,-1,1
"666362972000792576","FR_western","USA_en","en",1,"",NA,0,0.713,-1,1
"666278379868540928","FR_western","USA_en","en",1,"",NA,-1,0.6649,-1,1
"666254078499020800","FR_western","USA_en","en",0.999999971941,"",NA,1,0.6641,-1,0.6949
"666238461528178688","FR_western","UK_en","en",1,"",NA,0,1,-1,1
"666245995492175872","FR_western","UK_en","en",0.99999999999,"",NA,0,0.6903,-1,1
"666281145743622144","FR_western","Germany_en","en",1,"",NA,-1,0.6738,-1,1
"666392951577255936","FR_western","UK_en","en",1,"",NA,0,1,-1,1
"666412618668732416","FR_western","UK_en","en",1,"",NA,-1,1,1,0.6715
"666249368815603712","FR_western","UK_en","en",0.995808121698,"",NA,0,0.6903,-1,1
"666102110719602688","FR_western","USA_en","en",1,"",NA,-1,0.6291,-1,0.6849
"666299864020484096","FR_western","USA_en","en",0.999769459198,"",NA,0,0.6752,-1,1
"666191313067491328","FR_western","USA_en","en",1,"",NA,0,0.6721,-1,1
"666209077236801536","FR_western","UK_en","en",0.99994539801,"",NA,0,0.6973,-1,1
"666224385557139456","FR_western","France_na","en",1,"",NA,0,1,-1,1
"666256910228828160","FR_western","UK_en","en",0.999999908674,"",NA,-1,0.6538,-1,1
"666345110896963584","FR_western","UK_en","en",0.999973902802,"",NA,1,0.6641,1,1
"666179003624128512","FR_western","France_en","en",0.999999999985,"",NA,0,0.673,-1,1
"666245614657638400","FR_western","UK_en","en",0.999999999991,"",NA,0,0.6602,-1,1
"666330856009695232","FR_western","UK_en","en",0.999999227285,"",NA,-1,1,-1,1
"666280457764544512","FR_western","UK_en","en",0.999999993532,"",NA,0,1,-1,1
"666287323152297984","FR_western","UK_en","en",0.99999999047,"",NA,-1,0.6566,-1,1
"666239446623367168","FR_western","UK_en","en",0.999999990958,"",NA,0,0.6715,-1,0.6715
